Simulation,StateR,StateC,TargetR,TargetC,Action,Reward
S142,3,4,2,1,UP,1
S142,2,4,2,1,RIGHT,-1
S142,2,5,2,1,UP,-1
S142,1,5,2,1,UP,-2
S142,5,5,2,1,UP,1
S142,4,5,2,1,UP,1
S142,3,5,2,1,LEFT,1
S142,3,4,2,1,UP,1
S142,2,4,2,1,LEFT,1
S142,2,3,2,1,LEFT,1
S142,2,2,2,1,LEFT,1
S143,3,1,5,1,LEFT,-4
S143,3,5,5,1,LEFT,1
S143,3,4,5,1,RIGHT,-1
S143,3,5,5,1,LEFT,1
S143,3,4,5,1,RIGHT,-1
S143,3,5,5,1,RIGHT,4
S143,3,1,5,1,RIGHT,-1
S143,3,2,5,1,DOWN,1
S143,4,2,5,1,DOWN,1
S143,5,2,5,1,DOWN,-4
S143,1,2,5,1,LEFT,1
S143,1,1,5,1,DOWN,1
S143,2,1,5,1,RIGHT,-1
S143,2,2,5,1,UP,-1
S143,1,2,5,1,DOWN,1
S143,2,2,5,1,DOWN,1
S143,3,2,5,1,UP,-1
S143,2,2,5,1,DOWN,1
S143,3,2,5,1,LEFT,1
S143,3,1,5,1,UP,-1
S143,2,1,5,1,RIGHT,-1
S143,2,2,5,1,LEFT,1
S143,2,1,5,1,LEFT,-4
S143,2,5,5,1,DOWN,1
S143,3,5,5,1,DOWN,1
S143,4,5,5,1,LEFT,1
S143,4,4,5,1,DOWN,1
S143,5,4,5,1,RIGHT,-1
S143,5,5,5,1,UP,-1
S143,4,5,5,1,LEFT,1
S143,4,4,5,1,UP,-1
S143,3,4,5,1,UP,-1
S143,2,4,5,1,DOWN,1
S143,3,4,5,1,DOWN,1
S143,4,4,5,1,LEFT,1
S143,4,3,5,1,DOWN,1
S143,5,3,5,1,UP,-1
S143,4,3,5,1,UP,-1
S143,3,3,5,1,UP,-1
S143,2,3,5,1,RIGHT,-1
S143,2,4,5,1,LEFT,1
S143,2,3,5,1,DOWN,1
S143,3,3,5,1,UP,-1
S143,2,3,5,1,DOWN,1
S143,3,3,5,1,RIGHT,-1
S143,3,4,5,1,UP,-1
S143,2,4,5,1,DOWN,1
S143,3,4,5,1,UP,-1
S143,2,4,5,1,LEFT,1
S143,2,3,5,1,UP,-1
S143,1,3,5,1,DOWN,1
S143,2,3,5,1,UP,-1
S143,1,3,5,1,RIGHT,-1
S143,1,4,5,1,UP,4
S143,5,4,5,1,LEFT,1
S143,5,3,5,1,LEFT,1
S143,5,2,5,1,DOWN,-4
S143,1,2,5,1,RIGHT,-1
S143,1,3,5,1,RIGHT,-1
S143,1,4,5,1,DOWN,1
S143,2,4,5,1,UP,-1
S143,1,4,5,1,LEFT,1
S143,1,3,5,1,UP,4
S143,5,3,5,1,RIGHT,-1
S143,5,4,5,1,DOWN,-4
S143,1,4,5,1,UP,4
S143,5,4,5,1,UP,-1
S143,4,4,5,1,UP,-1
S143,3,4,5,1,LEFT,1
S143,3,3,5,1,RIGHT,-1
S143,3,4,5,1,UP,-1
S143,2,4,5,1,UP,-1
S143,1,4,5,1,LEFT,1
S143,1,3,5,1,RIGHT,-1
S143,1,4,5,1,DOWN,1
S143,2,4,5,1,DOWN,1
S143,3,4,5,1,LEFT,1
S143,3,3,5,1,DOWN,1
S143,4,3,5,1,RIGHT,-1
S143,4,4,5,1,UP,-1
S143,3,4,5,1,LEFT,1
S143,3,3,5,1,UP,-1
S143,2,3,5,1,LEFT,1
S143,2,2,5,1,UP,-1
S143,1,2,5,1,DOWN,1
S143,2,2,5,1,DOWN,1
S143,3,2,5,1,UP,-1
S143,2,2,5,1,LEFT,1
S143,2,1,5,1,UP,-1
S143,1,1,5,1,DOWN,1
S143,2,1,5,1,LEFT,-4
S143,2,5,5,1,RIGHT,4
S143,2,1,5,1,RIGHT,-1
S143,2,2,5,1,RIGHT,-1
S143,2,3,5,1,RIGHT,-1
S143,2,4,5,1,UP,-1
S143,1,4,5,1,RIGHT,-1
S143,1,5,5,1,RIGHT,4
S143,1,1,5,1,RIGHT,-1
S143,1,2,5,1,DOWN,1
S143,2,2,5,1,DOWN,1
S143,3,2,5,1,DOWN,1
S143,4,2,5,1,DOWN,1
S143,5,2,5,1,DOWN,-4
S143,1,2,5,1,LEFT,1
S143,1,1,5,1,DOWN,1
S143,2,1,5,1,DOWN,1
S143,3,1,5,1,UP,-1
S143,2,1,5,1,LEFT,-4
S143,2,5,5,1,LEFT,1
S143,2,4,5,1,LEFT,1
S143,2,3,5,1,UP,-1
S143,1,3,5,1,RIGHT,-1
S143,1,4,5,1,RIGHT,-1
S143,1,5,5,1,RIGHT,4
S143,1,1,5,1,UP,4
S144,3,3,1,3,DOWN,-1
S144,4,3,1,3,DOWN,-1
S144,5,3,1,3,UP,1
S144,4,3,1,3,LEFT,-1
S144,4,2,1,3,LEFT,-1
S144,4,1,1,3,RIGHT,1
S144,4,2,1,3,LEFT,-1
S144,4,1,1,3,RIGHT,1
S144,4,2,1,3,UP,1
S144,3,2,1,3,RIGHT,1
S144,3,3,1,3,DOWN,-1
S144,4,3,1,3,UP,1
S144,3,3,1,3,UP,1
S144,2,3,1,3,DOWN,-1
S144,3,3,1,3,DOWN,-1
S144,4,3,1,3,UP,1
S144,3,3,1,3,UP,1
S144,2,3,1,3,RIGHT,-1
S144,2,4,1,3,DOWN,-1
S144,3,4,1,3,RIGHT,-1
S144,3,5,1,3,RIGHT,0
S144,3,1,1,3,DOWN,-1
S144,4,1,1,3,RIGHT,1
S144,4,2,1,3,DOWN,-1
S144,5,2,1,3,LEFT,-1
S144,5,1,1,3,UP,1
S144,4,1,1,3,RIGHT,1
S144,4,2,1,3,LEFT,-1
S144,4,1,1,3,LEFT,0
S144,4,5,1,3,RIGHT,0
S144,4,1,1,3,RIGHT,1
S144,4,2,1,3,RIGHT,1
S144,4,3,1,3,UP,1
S144,3,3,1,3,UP,1
S144,2,3,1,3,RIGHT,-1
S144,2,4,1,3,UP,1
S144,1,4,1,3,UP,-4
S144,5,4,1,3,UP,1
S144,4,4,1,3,DOWN,-1
S144,5,4,1,3,UP,1
S144,4,4,1,3,UP,1
S144,3,4,1,3,RIGHT,-1
S144,3,5,1,3,UP,1
S144,2,5,1,3,DOWN,-1
S144,3,5,1,3,DOWN,-1
S144,4,5,1,3,LEFT,1
S144,4,4,1,3,RIGHT,-1
S144,4,5,1,3,DOWN,-1
S144,5,5,1,3,DOWN,4
S144,1,5,1,3,LEFT,1
S144,1,4,1,3,UP,-4
S144,5,4,1,3,RIGHT,-1
S144,5,5,1,3,UP,1
S144,4,5,1,3,LEFT,1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,UP,1
S144,3,3,1,3,RIGHT,-1
S144,3,4,1,3,LEFT,1
S144,3,3,1,3,RIGHT,-1
S144,3,4,1,3,RIGHT,-1
S144,3,5,1,3,DOWN,-1
S144,4,5,1,3,LEFT,1
S144,4,4,1,3,RIGHT,-1
S144,4,5,1,3,LEFT,1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,DOWN,-1
S144,5,3,1,3,RIGHT,-1
S144,5,4,1,3,LEFT,1
S144,5,3,1,3,RIGHT,-1
S144,5,4,1,3,LEFT,1
S144,5,3,1,3,UP,1
S144,4,3,1,3,RIGHT,-1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,LEFT,-1
S144,4,2,1,3,RIGHT,1
S144,4,3,1,3,RIGHT,-1
S144,4,4,1,3,UP,1
S144,3,4,1,3,RIGHT,-1
S144,3,5,1,3,RIGHT,0
S144,3,1,1,3,RIGHT,1
S144,3,2,1,3,LEFT,-1
S144,3,1,1,3,RIGHT,1
S144,3,2,1,3,RIGHT,1
S144,3,3,1,3,RIGHT,-1
S144,3,4,1,3,DOWN,-1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,LEFT,-1
S144,4,2,1,3,RIGHT,1
S144,4,3,1,3,RIGHT,-1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,DOWN,-1
S144,5,3,1,3,LEFT,-1
S144,5,2,1,3,DOWN,4
S144,1,2,1,3,LEFT,-1
S144,1,1,1,3,LEFT,0
S144,1,5,1,3,RIGHT,0
S144,1,1,1,3,UP,-4
S144,5,1,1,3,RIGHT,1
S144,5,2,1,3,RIGHT,1
S144,5,3,1,3,RIGHT,-1
S144,5,4,1,3,LEFT,1
S144,5,3,1,3,RIGHT,-1
S144,5,4,1,3,RIGHT,-1
S144,5,5,1,3,LEFT,1
S144,5,4,1,3,DOWN,4
S144,1,4,1,3,RIGHT,-1
S144,1,5,1,3,UP,-4
S144,5,5,1,3,LEFT,1
S144,5,4,1,3,UP,1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,LEFT,-1
S144,4,2,1,3,RIGHT,1
S144,4,3,1,3,RIGHT,-1
S144,4,4,1,3,LEFT,1
S144,4,3,1,3,DOWN,-1
S144,5,3,1,3,UP,1
S144,4,3,1,3,RIGHT,-1
S144,4,4,1,3,UP,1
S144,3,4,1,3,DOWN,-1
S144,4,4,1,3,DOWN,-1
S144,5,4,1,3,UP,1
S144,4,4,1,3,DOWN,-1
S144,5,4,1,3,DOWN,4
S144,1,4,1,3,RIGHT,-1
S144,1,5,1,3,LEFT,1
S144,1,4,1,3,LEFT,1
S145,1,2,1,2,UP,-4
S145,5,2,1,2,RIGHT,-1
S145,5,3,1,2,DOWN,4
S145,1,3,1,2,LEFT,1
S146,3,3,1,4,DOWN,-1
S146,4,3,1,4,RIGHT,1
S146,4,4,1,4,UP,1
S146,3,4,1,4,LEFT,-1
S146,3,3,1,4,UP,1
S146,2,3,1,4,UP,1
S146,1,3,1,4,RIGHT,1
S147,4,1,5,5,UP,-1
S147,3,1,5,5,LEFT,4
S147,3,5,5,5,UP,-1
S147,2,5,5,5,RIGHT,-4
S147,2,1,5,5,RIGHT,1
S147,2,2,5,5,RIGHT,1
S147,2,3,5,5,DOWN,1
S147,3,3,5,5,LEFT,-1
S147,3,2,5,5,RIGHT,1
S147,3,3,5,5,DOWN,1
S147,4,3,5,5,UP,-1
S147,3,3,5,5,RIGHT,1
S147,3,4,5,5,UP,-1
S147,2,4,5,5,LEFT,-1
S147,2,3,5,5,DOWN,1
S147,3,3,5,5,UP,-1
S147,2,3,5,5,UP,-1
S147,1,3,5,5,DOWN,1
S147,2,3,5,5,DOWN,1
S147,3,3,5,5,UP,-1
S147,2,3,5,5,LEFT,-1
S147,2,2,5,5,RIGHT,1
S147,2,3,5,5,RIGHT,1
S147,2,4,5,5,RIGHT,1
S147,2,5,5,5,DOWN,1
S147,3,5,5,5,UP,-1
S147,2,5,5,5,LEFT,-1
S147,2,4,5,5,LEFT,-1
S147,2,3,5,5,UP,-1
S147,1,3,5,5,LEFT,-1
S147,1,2,5,5,RIGHT,1
S147,1,3,5,5,UP,4
S147,5,3,5,5,LEFT,-1
S147,5,2,5,5,LEFT,-1
S147,5,1,5,5,LEFT,4
S148,3,2,4,2,DOWN,1
S149,3,1,5,2,UP,-1
S149,2,1,5,2,DOWN,1
S149,3,1,5,2,DOWN,1
S149,4,1,5,2,UP,-1
S149,3,1,5,2,LEFT,-2
S149,3,5,5,2,DOWN,1
S149,4,5,5,2,DOWN,1
S149,5,5,5,2,DOWN,-4
S149,1,5,5,2,LEFT,1
S149,1,4,5,2,LEFT,1
S149,1,3,5,2,RIGHT,-1
S149,1,4,5,2,UP,4
S149,5,4,5,2,LEFT,1
S149,5,3,5,2,RIGHT,-1
S149,5,4,5,2,UP,-1
S149,4,4,5,2,DOWN,1
S149,5,4,5,2,UP,-1
S149,4,4,5,2,UP,-1
S149,3,4,5,2,UP,-1
S149,2,4,5,2,UP,-1
S149,1,4,5,2,UP,4
S149,5,4,5,2,UP,-1
S149,4,4,5,2,LEFT,1
S149,4,3,5,2,UP,-1
S149,3,3,5,2,UP,-1
S149,2,3,5,2,DOWN,1
S149,3,3,5,2,DOWN,1
S149,4,3,5,2,LEFT,1
S149,4,2,5,2,RIGHT,-1
S149,4,3,5,2,LEFT,1
S149,4,2,5,2,LEFT,-1
S149,4,1,5,2,DOWN,1
S149,5,1,5,2,RIGHT,1
S150,2,5,2,2,DOWN,-1
S150,3,5,2,2,UP,1
S150,2,5,2,2,DOWN,-1
S150,3,5,2,2,RIGHT,2
S150,3,1,2,2,RIGHT,1
S150,3,2,2,2,LEFT,-1
S150,3,1,2,2,RIGHT,1
S150,3,2,2,2,UP,1
S151,3,2,3,3,LEFT,-1
S151,3,1,3,3,UP,-1
S151,2,1,3,3,LEFT,0
S151,2,5,3,3,DOWN,1
S151,3,5,3,3,UP,-1
S151,2,5,3,3,RIGHT,0
S151,2,1,3,3,RIGHT,1
S151,2,2,3,3,DOWN,1
S151,3,2,3,3,UP,-1
S151,2,2,3,3,LEFT,-1
S151,2,1,3,3,UP,-1
S151,1,1,3,3,RIGHT,1
S151,1,2,3,3,UP,0
S151,5,2,3,3,DOWN,0
S151,1,2,3,3,LEFT,-1
S151,1,1,3,3,DOWN,1
S151,2,1,3,3,LEFT,0
S151,2,5,3,3,LEFT,1
S151,2,4,3,3,RIGHT,-1
S151,2,5,3,3,UP,-1
S151,1,5,3,3,LEFT,1
S151,1,4,3,3,RIGHT,-1
S151,1,5,3,3,UP,0
S151,5,5,3,3,LEFT,1
S151,5,4,3,3,RIGHT,-1
S151,5,5,3,3,LEFT,1
S151,5,4,3,3,RIGHT,-1
S151,5,5,3,3,DOWN,0
S151,1,5,3,3,RIGHT,0
S151,1,1,3,3,LEFT,0
S151,1,5,3,3,DOWN,1
S151,2,5,3,3,UP,-1
S151,1,5,3,3,LEFT,1
S151,1,4,3,3,LEFT,1
S151,1,3,3,3,RIGHT,-1
S151,1,4,3,3,RIGHT,-1
S151,1,5,3,3,RIGHT,0
S151,1,1,3,3,UP,0
S151,5,1,3,3,DOWN,0
S151,1,1,3,3,RIGHT,1
S151,1,2,3,3,RIGHT,1
S151,1,3,3,3,LEFT,-1
S151,1,2,3,3,LEFT,-1
S151,1,1,3,3,RIGHT,1
S151,1,2,3,3,DOWN,1
S151,2,2,3,3,UP,-1
S151,1,2,3,3,LEFT,-1
S151,1,1,3,3,RIGHT,1
S151,1,2,3,3,DOWN,1
S151,2,2,3,3,LEFT,-1
S151,2,1,3,3,UP,-1
S151,1,1,3,3,LEFT,0
S151,1,5,3,3,RIGHT,0
S151,1,1,3,3,UP,0
S151,5,1,3,3,DOWN,0
S151,1,1,3,3,RIGHT,1
S151,1,2,3,3,RIGHT,1
S151,1,3,3,3,RIGHT,-1
S151,1,4,3,3,LEFT,1
S151,1,3,3,3,UP,0
S151,5,3,3,3,UP,1
S151,4,3,3,3,LEFT,-1
S151,4,2,3,3,UP,1
S151,3,2,3,3,DOWN,-1
S151,4,2,3,3,UP,1
S151,3,2,3,3,LEFT,-1
S151,3,1,3,3,UP,-1
S151,2,1,3,3,LEFT,0
S151,2,5,3,3,DOWN,1
S151,3,5,3,3,LEFT,1
S151,3,4,3,3,RIGHT,-1
S151,3,5,3,3,RIGHT,0
S151,3,1,3,3,UP,-1
S151,2,1,3,3,LEFT,0
S151,2,5,3,3,RIGHT,0
S151,2,1,3,3,LEFT,0
S151,2,5,3,3,DOWN,1
S151,3,5,3,3,DOWN,-1
S151,4,5,3,3,RIGHT,0
S151,4,1,3,3,UP,1
S151,3,1,3,3,DOWN,-1
S151,4,1,3,3,LEFT,0
S151,4,5,3,3,UP,1
S151,3,5,3,3,LEFT,1
S151,3,4,3,3,LEFT,1
S152,4,5,3,4,RIGHT,-2
S152,4,1,3,4,UP,1
S152,3,1,3,4,RIGHT,1
S152,3,2,3,4,DOWN,-1
S152,4,2,3,4,DOWN,-1
S152,5,2,3,4,UP,1
S152,4,2,3,4,UP,1
S152,3,2,3,4,DOWN,-1
S152,4,2,3,4,RIGHT,1
S152,4,3,3,4,LEFT,-1
S152,4,2,3,4,LEFT,-1
S152,4,1,3,4,LEFT,2
S152,4,5,3,4,DOWN,-1
S152,5,5,3,4,UP,1
S152,4,5,3,4,RIGHT,-2
S152,4,1,3,4,RIGHT,1
S152,4,2,3,4,DOWN,-1
S152,5,2,3,4,RIGHT,1
S152,5,3,3,4,UP,1
S152,4,3,3,4,UP,1
S152,3,3,3,4,UP,-1
S152,2,3,3,4,DOWN,1
S152,3,3,3,4,LEFT,-1
S152,3,2,3,4,UP,-1
S152,2,2,3,4,RIGHT,1
S152,2,3,3,4,DOWN,1
S152,3,3,3,4,DOWN,-1
S152,4,3,3,4,DOWN,-1
S152,5,3,3,4,UP,1
S152,4,3,3,4,DOWN,-1
S152,5,3,3,4,DOWN,0
S152,1,3,3,4,DOWN,1
S152,2,3,3,4,DOWN,1
S152,3,3,3,4,UP,-1
S152,2,3,3,4,LEFT,-1
S152,2,2,3,4,UP,-1
S152,1,2,3,4,RIGHT,1
S152,1,3,3,4,LEFT,-1
S152,1,2,3,4,DOWN,1
S152,2,2,3,4,UP,-1
S152,1,2,3,4,LEFT,-1
S152,1,1,3,4,RIGHT,1
S152,1,2,3,4,DOWN,1
S152,2,2,3,4,LEFT,-1
S152,2,1,3,4,RIGHT,1
S152,2,2,3,4,UP,-1
S152,1,2,3,4,LEFT,-1
S152,1,1,3,4,DOWN,1
S152,2,1,3,4,UP,-1
S152,1,1,3,4,UP,0
S152,5,1,3,4,DOWN,0
S152,1,1,3,4,RIGHT,1
S152,1,2,3,4,LEFT,-1
S152,1,1,3,4,LEFT,2
S152,1,5,3,4,LEFT,1
S152,1,4,3,4,RIGHT,-1
S152,1,5,3,4,LEFT,1
S152,1,4,3,4,UP,0
S152,5,4,3,4,RIGHT,-1
S152,5,5,3,4,LEFT,1
S152,5,4,3,4,RIGHT,-1
S152,5,5,3,4,RIGHT,-2
S152,5,1,3,4,UP,1
S152,4,1,3,4,DOWN,-1
S152,5,1,3,4,DOWN,0
S152,1,1,3,4,DOWN,1
S152,2,1,3,4,LEFT,2
S152,2,5,3,4,UP,-1
S152,1,5,3,4,LEFT,1
S152,1,4,3,4,LEFT,-1
S152,1,3,3,4,RIGHT,1
S152,1,4,3,4,LEFT,-1
S152,1,3,3,4,UP,0
S152,5,3,3,4,LEFT,-1
S152,5,2,3,4,RIGHT,1
S152,5,3,3,4,DOWN,0
S152,1,3,3,4,UP,0
S152,5,3,3,4,RIGHT,1
S152,5,4,3,4,LEFT,-1
S152,5,3,3,4,RIGHT,1
S152,5,4,3,4,UP,1
S152,4,4,3,4,LEFT,-1
S152,4,3,3,4,LEFT,-1
S152,4,2,3,4,LEFT,-1
S152,4,1,3,4,LEFT,2
S152,4,5,3,4,RIGHT,-2
S152,4,1,3,4,UP,1
S152,3,1,3,4,DOWN,-1
S152,4,1,3,4,LEFT,2
S152,4,5,3,4,LEFT,1
S152,4,4,3,4,LEFT,-1
S152,4,3,3,4,UP,1
S152,3,3,3,4,RIGHT,1
S153,4,1,4,2,RIGHT,1
S154,4,5,4,1,DOWN,-1
S154,5,5,4,1,UP,1
S154,4,5,4,1,RIGHT,4
S155,4,1,1,1,DOWN,-1
S155,5,1,1,1,RIGHT,-1
S155,5,2,1,1,LEFT,1
S155,5,1,1,1,RIGHT,-1
S155,5,2,1,1,RIGHT,-1
S155,5,3,1,1,UP,1
S155,4,3,1,1,DOWN,-1
S155,5,3,1,1,RIGHT,-1
S155,5,4,1,1,UP,1
S155,4,4,1,1,UP,1
S155,3,4,1,1,UP,1
S155,2,4,1,1,UP,1
S155,1,4,1,1,RIGHT,-1
S155,1,5,1,1,DOWN,-1
S155,2,5,1,1,RIGHT,4
S155,2,1,1,1,UP,1
S156,1,2,4,5,RIGHT,1
S156,1,3,4,5,RIGHT,1
S156,1,4,4,5,RIGHT,1
S156,1,5,4,5,DOWN,1
S156,2,5,4,5,LEFT,-1
S156,2,4,4,5,UP,-1
S156,1,4,4,5,UP,2
S156,5,4,4,5,DOWN,-2
S156,1,4,4,5,UP,2
S156,5,4,4,5,DOWN,-2
S156,1,4,4,5,LEFT,-1
S156,1,3,4,5,RIGHT,1
S156,1,4,4,5,DOWN,1
S156,2,4,4,5,LEFT,-1
S156,2,3,4,5,LEFT,-1
S156,2,2,4,5,LEFT,-1
S156,2,1,4,5,UP,-1
S156,1,1,4,5,RIGHT,1
S156,1,2,4,5,UP,2
S156,5,2,4,5,DOWN,-2
S156,1,2,4,5,RIGHT,1
S156,1,3,4,5,UP,2
S156,5,3,4,5,LEFT,-1
S156,5,2,4,5,LEFT,-1
S156,5,1,4,5,LEFT,4
S156,5,5,4,5,RIGHT,-4
S156,5,1,4,5,UP,1
S156,4,1,4,5,DOWN,-1
S156,5,1,4,5,LEFT,4
S156,5,5,4,5,UP,1
S157,2,2,4,1,LEFT,1
S157,2,1,4,1,RIGHT,-1
S157,2,2,4,1,RIGHT,-1
S157,2,3,4,1,DOWN,1
S157,3,3,4,1,UP,-1
S157,2,3,4,1,UP,-1
S157,1,3,4,1,DOWN,1
S157,2,3,4,1,UP,-1
S157,1,3,4,1,RIGHT,-1
S157,1,4,4,1,DOWN,1
S157,2,4,4,1,RIGHT,-1
S157,2,5,4,1,LEFT,1
S157,2,4,4,1,UP,-1
S157,1,4,4,1,DOWN,1
S157,2,4,4,1,LEFT,1
S157,2,3,4,1,DOWN,1
S157,3,3,4,1,RIGHT,-1
S157,3,4,4,1,RIGHT,-1
S157,3,5,4,1,DOWN,1
S157,4,5,4,1,UP,-1
S157,3,5,4,1,DOWN,1
S157,4,5,4,1,DOWN,-1
S157,5,5,4,1,RIGHT,4
S157,5,1,4,1,DOWN,-2
S157,1,1,4,1,LEFT,-4
S157,1,5,4,1,LEFT,1
S157,1,4,4,1,DOWN,1
S157,2,4,4,1,LEFT,1
S157,2,3,4,1,DOWN,1
S157,3,3,4,1,UP,-1
S157,2,3,4,1,RIGHT,-1
S157,2,4,4,1,LEFT,1
S157,2,3,4,1,DOWN,1
S157,3,3,4,1,RIGHT,-1
S157,3,4,4,1,RIGHT,-1
S157,3,5,4,1,UP,-1
S157,2,5,4,1,LEFT,1
S157,2,4,4,1,UP,-1
S157,1,4,4,1,DOWN,1
S157,2,4,4,1,RIGHT,-1
S157,2,5,4,1,DOWN,1
S157,3,5,4,1,UP,-1
S157,2,5,4,1,UP,-1
S157,1,5,4,1,LEFT,1
S157,1,4,4,1,LEFT,1
S157,1,3,4,1,RIGHT,-1
S157,1,4,4,1,LEFT,1
S157,1,3,4,1,UP,2
S157,5,3,4,1,LEFT,1
S157,5,2,4,1,LEFT,1
S157,5,1,4,1,RIGHT,-1
S157,5,2,4,1,UP,1
S157,4,2,4,1,UP,-1
S157,3,2,4,1,RIGHT,-1
S157,3,3,4,1,UP,-1
S157,2,3,4,1,UP,-1
S157,1,3,4,1,LEFT,1
S157,1,2,4,1,RIGHT,-1
S157,1,3,4,1,DOWN,1
S157,2,3,4,1,RIGHT,-1
S157,2,4,4,1,UP,-1
S157,1,4,4,1,LEFT,1
S157,1,3,4,1,DOWN,1
S157,2,3,4,1,RIGHT,-1
S157,2,4,4,1,DOWN,1
S157,3,4,4,1,LEFT,1
S157,3,3,4,1,DOWN,1
S157,4,3,4,1,DOWN,-1
S157,5,3,4,1,DOWN,-2
S157,1,3,4,1,DOWN,1
S157,2,3,4,1,RIGHT,-1
S157,2,4,4,1,LEFT,1
S157,2,3,4,1,LEFT,1
S157,2,2,4,1,DOWN,1
S157,3,2,4,1,LEFT,1
S157,3,1,4,1,DOWN,1
S158,4,4,3,1,DOWN,-1
S158,5,4,3,1,DOWN,0
S158,1,4,3,1,RIGHT,-1
S158,1,5,3,1,DOWN,1
S158,2,5,3,1,UP,-1
S158,1,5,3,1,DOWN,1
S158,2,5,3,1,UP,-1
S158,1,5,3,1,DOWN,1
S158,2,5,3,1,UP,-1
S158,1,5,3,1,RIGHT,4
S158,1,1,3,1,DOWN,1
S158,2,1,3,1,RIGHT,-1
S158,2,2,3,1,UP,-1
S158,1,2,3,1,UP,0
S158,5,2,3,1,LEFT,1
S158,5,1,3,1,DOWN,0
S158,1,1,3,1,DOWN,1
S158,2,1,3,1,DOWN,1
S159,1,4,3,3,LEFT,1
S159,1,3,3,3,LEFT,-1
S159,1,2,3,3,RIGHT,1
S159,1,3,3,3,LEFT,-1
S159,1,2,3,3,LEFT,-1
S159,1,1,3,3,UP,0
S159,5,1,3,3,UP,1
S159,4,1,3,3,DOWN,-1
S159,5,1,3,3,DOWN,0
S159,1,1,3,3,LEFT,0
S159,1,5,3,3,DOWN,1
S159,2,5,3,3,RIGHT,0
S159,2,1,3,3,UP,-1
S159,1,1,3,3,DOWN,1
S159,2,1,3,3,UP,-1
S159,1,1,3,3,DOWN,1
S159,2,1,3,3,UP,-1
S159,1,1,3,3,LEFT,0
S159,1,5,3,3,UP,0
S159,5,5,3,3,LEFT,1
S159,5,4,3,3,UP,1
S159,4,4,3,3,UP,1
S159,3,4,3,3,DOWN,-1
S159,4,4,3,3,UP,1
S159,3,4,3,3,LEFT,1
S160,5,3,1,3,UP,1
S160,4,3,1,3,UP,1
S160,3,3,1,3,RIGHT,-1
S160,3,4,1,3,DOWN,-1
S160,4,4,1,3,LEFT,1
S160,4,3,1,3,UP,1
S160,3,3,1,3,DOWN,-1
S160,4,3,1,3,UP,1
S160,3,3,1,3,UP,1
S160,2,3,1,3,UP,1
S161,2,4,3,3,DOWN,1
S161,3,4,3,3,LEFT,1
S162,3,3,2,2,UP,1
S162,2,3,2,2,RIGHT,-1
S162,2,4,2,2,UP,-1
S162,1,4,2,2,DOWN,1
S162,2,4,2,2,RIGHT,-1
S162,2,5,2,2,RIGHT,2
S162,2,1,2,2,RIGHT,1
S163,1,1,1,2,UP,-4
S163,5,1,1,2,LEFT,-2
S163,5,5,1,2,DOWN,4
S163,1,5,1,2,UP,-4
S163,5,5,1,2,UP,1
S163,4,5,1,2,DOWN,-1
S163,5,5,1,2,LEFT,1
S163,5,4,1,2,UP,1
S163,4,4,1,2,LEFT,1
S163,4,3,1,2,LEFT,1
S163,4,2,1,2,DOWN,-1
S163,5,2,1,2,RIGHT,-1
S163,5,3,1,2,LEFT,1
S163,5,2,1,2,LEFT,-1
S163,5,1,1,2,RIGHT,1
S163,5,2,1,2,DOWN,4
S164,1,4,4,4,RIGHT,-1
S164,1,5,4,4,RIGHT,-2
S164,1,1,4,4,RIGHT,1
S164,1,2,4,4,UP,2
S164,5,2,4,4,DOWN,-2
S164,1,2,4,4,LEFT,-1
S164,1,1,4,4,DOWN,1
S164,2,1,4,4,UP,-1
S164,1,1,4,4,UP,2
S164,5,1,4,4,RIGHT,1
S164,5,2,4,4,LEFT,-1
S164,5,1,4,4,DOWN,-2
S164,1,1,4,4,RIGHT,1
S164,1,2,4,4,DOWN,1
S164,2,2,4,4,RIGHT,1
S164,2,3,4,4,RIGHT,1
S164,2,4,4,4,DOWN,1
S164,3,4,4,4,LEFT,-1
S164,3,3,4,4,RIGHT,1
S164,3,4,4,4,RIGHT,-1
S164,3,5,4,4,DOWN,1
S164,4,5,4,4,DOWN,-1
S164,5,5,4,4,DOWN,-2
S164,1,5,4,4,DOWN,1
S164,2,5,4,4,RIGHT,-2
S164,2,1,4,4,DOWN,1
S164,3,1,4,4,DOWN,1
S164,4,1,4,4,UP,-1
S164,3,1,4,4,UP,-1
S164,2,1,4,4,RIGHT,1
S164,2,2,4,4,RIGHT,1
S164,2,3,4,4,RIGHT,1
S164,2,4,4,4,DOWN,1
S164,3,4,4,4,UP,-1
S164,2,4,4,4,LEFT,-1
S164,2,3,4,4,LEFT,-1
S164,2,2,4,4,UP,-1
S164,1,2,4,4,DOWN,1
S164,2,2,4,4,DOWN,1
S164,3,2,4,4,UP,-1
S164,2,2,4,4,RIGHT,1
S164,2,3,4,4,DOWN,1
S164,3,3,4,4,DOWN,1
S164,4,3,4,4,UP,-1
S164,3,3,4,4,DOWN,1
